run_id,date,ymd,scenario,label,wr_pct,pnl,tp,sl,used,band_min,band_max,min_rvol_open,news_only,news_first,enforce_band,top,news_min_score,file,mtime
1760037570,2025-08-07,20250807,B,B_sizingON_Aug05_07_A14_cap50,50.0,-9.91,1,1,2,10.0,40.0,2.4,True,,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760037570.json,1760037572.0
1760377675,2025-08-07,20250807,B,B_sizingON_Aug05_07_A14_cap50_rvol26,50.0,-6.77,1,1,2,10.0,40.0,2.4,True,,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760377675.json,1760377676.0
1760037763,2025-08-07,20250807,B,B_sizingON_Aug05_07_A14_cap50_throttle,50.0,-29.52,1,1,2,10.0,40.0,2.4,True,,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760037763.json,1760037764.0
1760037387,2025-08-07,20250807,B,B_sizingON_Aug05_07_cap50,50.0,-10.02,1,1,2,10.0,40.0,2.4,True,,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760037387.json,1760037390.0
1760036762,2025-08-07,20250807,B,B_sizingON_Aug05_07_v2,50.0,-6.77,1,1,2,10.0,40.0,2.4,True,,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760036762.json,1760036764.0
1760036990,2025-08-07,20250807,B,B_sizingON_Aug05_07_v3,50.0,-12.57,1,1,2,10.0,40.0,2.4,True,,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760036990.json,1760036992.0
1759864476,2025-08-07,20250807,B,B_top2_score3_g20_rvol22_authFix,50.0,-23.79,1,1,2,10.0,40.0,2.2,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759864476.json,1759864478.0
1759948029,2025-08-07,20250807,B,B_top2_score3_g20_rvol24_authFix,50.0,-23.79,1,1,2,10.0,40.0,2.4,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759948029.json,1759948030.0
1759590705,2025-08-07,20250807,B,B_top3_rvol20_g15,100.0,32.41,3,0,3,10.0,40.0,2.0,True,True,True,3,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759590705.json,1759590706.0
1759078002,2025-08-07,20250807,B,B_top3_rvol20_g15_green3_macd2,100.0,32.41,3,0,3,10.0,40.0,2.0,True,True,True,3,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759078002.json,1759584146.0
1759775948,2025-08-07,20250807,B,B_top3_rvol2_g15_rangecheck,100.0,32.41,3,0,3,10.0,40.0,2.0,True,True,True,3,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759775948.json,1759775950.0
1759790417,2025-08-07,20250807,B,B_top3_rvol2_g15_step3test,100.0,32.41,3,0,3,10.0,40.0,2.0,True,True,True,3,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759790417.json,1759790418.0
1759857485,2025-08-07,20250807,B,B_top3_score3_g15_rvol2,0.0,0.0,0,0,0,10.0,40.0,2.0,True,True,True,3,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759857485.json,1759857486.0
1759863931,2025-08-07,20250807,B,B_top3_score3_g15_rvol2_authFix,100.0,32.41,3,0,3,10.0,40.0,2.0,True,True,True,3,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759863931.json,1759863934.0
1759858138,2025-08-07,20250807,B,B_top3_score3_g15_rvol2_boost36h,0.0,0.0,0,0,0,10.0,40.0,2.0,True,True,True,3,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759858138.json,1759858140.0
1759858689,2025-08-07,20250807,B,B_top3_score3_g15_rvol2_boost36h_pct,0.0,0.0,0,0,0,10.0,40.0,2.0,True,True,True,3,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759858689.json,1759858690.0
1759859755,2025-08-07,20250807,B,B_top3_score3_g15_rvol2_boost36h_pct3,0.0,0.0,0,0,0,10.0,40.0,2.0,True,True,True,3,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759859755.json,1759859756.0
1759862010,2025-08-07,20250807,B,B_top3_score3_g15_rvol2_boostFixed,0.0,0.0,0,0,0,10.0,40.0,2.0,True,True,True,3,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1759862010.json,1759862012.0
1760652754,2025-08-07,20250807,B,B_top3_score3_rvol2_g15,33.33,-41.81,1,2,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760652754.json,1760652756.0
1761682976,2025-08-07,20250807,B,B_v0475_baseline,33.33,-42.01,1,2,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1761682976.json,1761682976.8781347
1761673047,2025-08-07,20250807,B,B_v0475_newsTop3_rvol2_score2,33.33,-42.01,1,2,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1761673047.json,1761673048.136663
1760553169,2025-08-07,20250807,B,CFG_POISON_MINPRICE_1000,33.33,-41.72,1,2,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760553169.json,1760553170.0
1760555536,2025-08-07,20250807,B,VWAP_OFF,33.33,-41.72,1,2,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760555536.json,1760555538.0
1760554771,2025-08-07,20250807,B,VWAP_REQUIRED,33.33,-41.72,1,2,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250807\_comparisons\comparison_1760554771.json,1760554772.0
1760549921,2025-08-08,20250808,B,B_OFF_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760549921.json,1760549922.0
1760466307,2025-08-08,20250808,B,B_OFF_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760466307.json,1760466308.0
1760468425,2025-08-08,20250808,B,B_OFF_top3_rvol20_g15,0.0,-34.97,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760468425.json,1760468426.0
1760550151,2025-08-08,20250808,B,B_ON_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760550151.json,1760550152.0
1761244211,2025-08-08,20250808,B,B_ON_score2_top3_rvol20_g15,0.0,-69.73,0,2,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1761244211.json,1761244211.885337
1760465902,2025-08-08,20250808,B,B_ON_score3_top2_rvol26_g15,0.0,-97.5,0,2,2,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760465902.json,1760465904.0
1760464377,2025-08-08,20250808,B,B_catalystOFF_top3_rvol24_g15,0.0,-34.97,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760464377.json,1760464378.0
1760464149,2025-08-08,20250808,B,B_catalystON_score3_top3_rvol24_g15,0.0,-104.59,0,3,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760464149.json,1760464150.0
1760390398,2025-08-08,20250808,B,B_macd2_default_Aug,0.0,-104.59,0,3,3,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760390398.json,1760390400.0
1759586263,2025-08-08,20250808,B,B_primary_top4_rvol18_g15,50.0,-48.28,1,1,2,10.0,40.0,1.8,True,True,True,4,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1759586263.json,1759586264.0
1760390987,2025-08-08,20250808,B,B_profit_tune1,0.0,-104.59,0,3,3,8.0,45.0,5.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1760390987.json,1760390988.0
1759948040,2025-08-08,20250808,B,B_top2_score3_g20_rvol24_authFix,100.0,23.69,2,0,2,10.0,40.0,2.4,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1759948040.json,1759948042.0
1761682988,2025-08-08,20250808,B,B_v0475_baseline,0.0,-69.73,0,2,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1761682988.json,1761682988.567683
1761673059,2025-08-08,20250808,B,B_v0475_newsTop3_rvol2_score2,0.0,-69.73,0,2,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250808\_comparisons\comparison_1761673059.json,1761673060.0408063
1760549932,2025-08-11,20250811,B,B_OFF_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760549932.json,1760549934.0
1760466318,2025-08-11,20250811,B,B_OFF_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760466318.json,1760466320.0
1760468437,2025-08-11,20250811,B,B_OFF_top3_rvol20_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760468437.json,1760468438.0
1760550162,2025-08-11,20250811,B,B_ON_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760550162.json,1760550164.0
1761244224,2025-08-11,20250811,B,B_ON_score2_top3_rvol20_g15,50.0,-6.81,1,1,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1761244224.json,1761244225.0685394
1760465913,2025-08-11,20250811,B,B_ON_score3_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760465913.json,1760465914.0
1760464388,2025-08-11,20250811,B,B_catalystOFF_top3_rvol24_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760464388.json,1760464390.0
1760464162,2025-08-11,20250811,B,B_catalystON_score3_top3_rvol24_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760464162.json,1760464164.0
1760390408,2025-08-11,20250811,B,B_macd2_default_Aug,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760390408.json,1760390410.0
1759586285,2025-08-11,20250811,B,B_primary_top4_rvol18_g15,100.0,15.64,1,0,1,10.0,40.0,1.8,True,True,True,4,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1759586285.json,1759586286.0
1760390997,2025-08-11,20250811,B,B_profit_tune1,0.0,0.0,0,0,0,8.0,45.0,5.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1760390997.json,1760390998.0
1759948051,2025-08-11,20250811,B,B_top2_score3_g20_rvol24_authFix,0.0,0.0,0,0,0,10.0,40.0,2.4,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1759948051.json,1759948052.0
1761682999,2025-08-11,20250811,B,B_v0475_baseline,50.0,-6.81,1,1,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1761682999.json,1761682999.927679
1761673073,2025-08-11,20250811,B,B_v0475_newsTop3_rvol2_score2,50.0,-6.81,1,1,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250811\_comparisons\comparison_1761673073.json,1761673073.2607522
1760549940,2025-08-12,20250812,B,B_OFF_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760549940.json,1760549942.0
1760466326,2025-08-12,20250812,B,B_OFF_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760466326.json,1760466328.0
1760468446,2025-08-12,20250812,B,B_OFF_top3_rvol20_g15,0.0,-34.99,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760468446.json,1760468448.0
1760550170,2025-08-12,20250812,B,B_ON_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760550170.json,1760550172.0
1761244235,2025-08-12,20250812,B,B_ON_score2_top3_rvol20_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1761244235.json,1761244235.3507667
1760465921,2025-08-12,20250812,B,B_ON_score3_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760465921.json,1760465922.0
1760464396,2025-08-12,20250812,B,B_catalystOFF_top3_rvol24_g15,0.0,-34.99,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760464396.json,1760464398.0
1760464170,2025-08-12,20250812,B,B_catalystON_score3_top3_rvol24_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760464170.json,1760464172.0
1760390416,2025-08-12,20250812,B,B_macd2_default_Aug,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760390416.json,1760390418.0
1759586301,2025-08-12,20250812,B,B_primary_top4_rvol18_g15,0.0,0.0,0,0,0,10.0,40.0,1.8,True,True,True,4,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1759586301.json,1759586302.0
1760391005,2025-08-12,20250812,B,B_profit_tune1,0.0,0.0,0,0,0,8.0,45.0,5.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1760391005.json,1760391006.0
1759948059,2025-08-12,20250812,B,B_top2_score3_g20_rvol24_authFix,0.0,0.0,0,0,0,10.0,40.0,2.4,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1759948059.json,1759948060.0
1761683008,2025-08-12,20250812,B,B_v0475_baseline,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1761683008.json,1761683008.9046812
1761673081,2025-08-12,20250812,B,B_v0475_newsTop3_rvol2_score2,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250812\_comparisons\comparison_1761673081.json,1761673081.6054113
1760549950,2025-08-13,20250813,B,B_OFF_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760549950.json,1760549952.0
1760466336,2025-08-13,20250813,B,B_OFF_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760466336.json,1760466338.0
1760468457,2025-08-13,20250813,B,B_OFF_top3_rvol20_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760468457.json,1760468458.0
1760550180,2025-08-13,20250813,B,B_ON_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760550180.json,1760550182.0
1761244246,2025-08-13,20250813,B,B_ON_score2_top3_rvol20_g15,100.0,27.99,1,0,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1761244246.json,1761244246.3217733
1760465930,2025-08-13,20250813,B,B_ON_score3_top2_rvol26_g15,0.0,-48.97,0,1,1,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760465930.json,1760465932.0
1760464409,2025-08-13,20250813,B,B_catalystOFF_top3_rvol24_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760464409.json,1760464410.0
1760464184,2025-08-13,20250813,B,B_catalystON_score3_top3_rvol24_g15,0.0,-34.99,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760464184.json,1760464186.0
1760390425,2025-08-13,20250813,B,B_macd2_default_Aug,0.0,-34.99,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760390425.json,1760390426.0
1759586320,2025-08-13,20250813,B,B_primary_top4_rvol18_g15,0.0,0.0,0,0,0,10.0,40.0,1.8,True,True,True,4,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1759586320.json,1759586322.0
1760391015,2025-08-13,20250813,B,B_profit_tune1,0.0,-34.99,0,1,1,8.0,45.0,5.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1760391015.json,1760391016.0
1759948068,2025-08-13,20250813,B,B_top2_score3_g20_rvol24_authFix,100.0,1.87,1,0,1,10.0,40.0,2.4,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1759948068.json,1759948070.0
1761683019,2025-08-13,20250813,B,B_v0475_baseline,100.0,27.99,1,0,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1761683019.json,1761683019.686273
1761673091,2025-08-13,20250813,B,B_v0475_newsTop3_rvol2_score2,100.0,27.99,1,0,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250813\_comparisons\comparison_1761673091.json,1761673091.5535772
1760549959,2025-08-14,20250814,B,B_OFF_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760549959.json,1760549960.0
1760466343,2025-08-14,20250814,B,B_OFF_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760466343.json,1760466346.0
1760468466,2025-08-14,20250814,B,B_OFF_top3_rvol20_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760468466.json,1760468468.0
1760550189,2025-08-14,20250814,B,B_ON_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760550189.json,1760550190.0
1761244256,2025-08-14,20250814,B,B_ON_score2_top3_rvol20_g15,50.0,-7.23,1,1,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1761244256.json,1761244256.1678789
1760465938,2025-08-14,20250814,B,B_ON_score3_top2_rvol26_g15,0.0,-48.93,0,1,1,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760465938.json,1760465940.0
1760464417,2025-08-14,20250814,B,B_catalystOFF_top3_rvol24_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760464417.json,1760464418.0
1760464193,2025-08-14,20250814,B,B_catalystON_score3_top3_rvol24_g15,0.0,-34.88,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760464193.json,1760464194.0
1760390433,2025-08-14,20250814,B,B_macd2_default_Aug,0.0,-34.88,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760390433.json,1760390434.0
1759586336,2025-08-14,20250814,B,B_primary_top4_rvol18_g15,100.0,6.48,1,0,1,10.0,40.0,1.8,True,True,True,4,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1759586336.json,1759586338.0
1760391022,2025-08-14,20250814,B,B_profit_tune1,0.0,-34.88,0,1,1,8.0,45.0,5.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1760391022.json,1760391024.0
1759948076,2025-08-14,20250814,B,B_top2_score3_g20_rvol24_authFix,0.0,-14.95,0,1,1,10.0,40.0,2.4,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1759948076.json,1759948078.0
1761683029,2025-08-14,20250814,B,B_v0475_baseline,50.0,-7.23,1,1,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1761683029.json,1761683029.947604
1761673099,2025-08-14,20250814,B,B_v0475_newsTop3_rvol2_score2,50.0,-7.23,1,1,2,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250814\_comparisons\comparison_1761673099.json,1761673099.6873002
1760549967,2025-08-15,20250815,B,B_OFF_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760549967.json,1760549968.0
1760466352,2025-08-15,20250815,B,B_OFF_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760466352.json,1760466354.0
1760468477,2025-08-15,20250815,B,B_OFF_top3_rvol20_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760468477.json,1760468478.0
1760550197,2025-08-15,20250815,B,B_ON_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760550197.json,1760550198.0
1761244267,2025-08-15,20250815,B,B_ON_score2_top3_rvol20_g15,100.0,27.95,1,0,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1761244267.json,1761244267.706214
1760465947,2025-08-15,20250815,B,B_ON_score3_top2_rvol26_g15,0.0,-49.0,0,1,1,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760465947.json,1760465948.0
1760464425,2025-08-15,20250815,B,B_catalystOFF_top3_rvol24_g15,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760464425.json,1760464426.0
1760464201,2025-08-15,20250815,B,B_catalystON_score3_top3_rvol24_g15,0.0,-34.99,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760464201.json,1760464202.0
1760390441,2025-08-15,20250815,B,B_macd2_default_Aug,0.0,-34.99,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760390441.json,1760390442.0
1759586356,2025-08-15,20250815,B,B_primary_top4_rvol18_g15,0.0,-5.64,0,1,1,10.0,40.0,1.8,True,True,True,4,2.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1759586356.json,1759586358.0
1760391031,2025-08-15,20250815,B,B_profit_tune1,0.0,-34.99,0,1,1,8.0,45.0,5.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1760391031.json,1760391032.0
1759948085,2025-08-15,20250815,B,B_top2_score3_g20_rvol24_authFix,100.0,2.39,1,0,1,10.0,40.0,2.4,True,True,True,2,3.0,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1759948085.json,1759948086.0
1761683038,2025-08-15,20250815,B,B_v0475_baseline,100.0,27.95,1,0,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1761683038.json,1761683038.913104
1761673111,2025-08-15,20250815,B,B_v0475_newsTop3_rvol2_score2,100.0,27.95,1,0,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250815\_comparisons\comparison_1761673111.json,1761673111.1407824
1760549976,2025-08-18,20250818,B,B_OFF_rise10_smoketest,0.0,0.0,0,0,0,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250818\_comparisons\comparison_1760549976.json,1760549978.0
1760466361,2025-08-18,20250818,B,B_OFF_top2_rvol26_g15,0.0,0.0,0,0,0,10.0,40.0,2.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250818\_comparisons\comparison_1760466361.json,1760466362.0
1760468491,2025-08-18,20250818,B,B_OFF_top3_rvol20_g15,0.0,-34.89,0,1,1,10.0,40.0,3.0,,,,,,C:\Users\boydp\Desktop\midas_V2_v047_working\out\20250818\_comparisons\comparison_1760468491.json,1760468494.0
